% GPS_time week, GPS_time sec, az[rad], age[s]
2312, 127561.050, 4.965549955325146, 5.4
2312, 127561.100, 4.964922924997108, 5.4
2312, 127561.150, 4.964114996714549, 5.4
2312, 127561.200, 4.96380081812035, 5.5
2312, 127561.250, 4.963823972971701, 5.5
2312, 127561.300, 4.964274671046824, 5.5
2312, 127561.350, 4.965085664076179, 5.6
2312, 127561.400, 4.966640006590749, 5.7
2312, 127561.450, 4.967379711707685, 5.7
2312, 127561.500, 4.967981807804508, 5.7
2312, 127561.550, 4.96956601020468, 5.8
2312, 127561.600, 4.97144010361116, 5.8
2312, 127561.650, 4.97287150183227, 5.8
2312, 127561.700, 4.974830949170844, 5.8
2312, 127561.750, 4.976959700420123, 5.8
2312, 127561.800, 4.978763443539165, 5.8
2312, 127561.850, 4.981374043330602, 5.9
2312, 127561.900, 4.984953541518442, 5.9
2312, 127561.950, 4.989131266738734, 5.9
2312, 127562.000, 4.992397930409616, 5.9
2312, 127562.050, 4.991542751669996, 6.0
2312, 127562.100, 4.987285080694066, 6.0
2312, 127562.150, 4.981084220374296, 6.0
2312, 127562.200, 4.973087207486598, 6.1
2312, 127562.250, 4.964117586147478, 6.1
2312, 127562.300, 4.955875883209533, 6.2
2312, 127562.350, 4.949631641485679, 6.2
2312, 127562.400, 4.945557436255832, 6.3
2312, 127562.450, 4.942779067978859, 6.3
2312, 127562.500, 4.941250259747904, 6.4
2312, 127562.550, 4.941724378201887, 6.4
2312, 127562.600, 4.942353552123936, 6.5
2312, 127562.650, 4.941593575156318, 6.5
2312, 127562.700, 4.941250259747904, 6.6
2312, 127562.750, 4.942231382675158, 6.6
2312, 127562.800, 4.943869946754506, 6.7
2312, 127562.850, 4.946386771198592, 6.7
2312, 127562.900, 4.949328251214106, 6.7
2312, 127562.950, 4.953029079871705, 6.8
2312, 127563.000, 4.956711237992429, 6.8
2312, 127563.050, 4.9608845214405335, 6.9
2312, 127563.100, 4.964638920560196, 6.9
2312, 127563.150, 4.969230992932538, 7.0
2312, 127563.200, 4.974168772731553, 7.0
2312, 127563.250, 4.978838410939723, 7.1
2312, 127563.300, 4.983662390032259, 7.2
2312, 127563.350, 4.988041263899661, 7.2
2312, 127563.400, 4.99242254723008, 7.3
2312, 127563.450, 4.994356421485862, 7.3
2312, 127563.500, 4.993998424302991, 7.4
2312, 127563.550, 4.991403398394256, 7.5
2312, 127563.600, 4.988088338414312, 7.6
2312, 127563.650, 4.984045125919266, 7.6
2312, 127563.700, 4.98059099179881, 7.7
2312, 127563.750, 4.9759702552216645, 7.8
2312, 127563.800, 4.971705798688214, 7.9
2312, 127563.850, 4.966568430177026, 8.0
2312, 127563.900, 4.962533479777347, 8.1
2312, 127563.950, 4.959273715379368, 8.1
2312, 127564.000, 4.9558279811561565, 8.2
2312, 127564.050, 4.952586290586517, 8.3
2312, 127564.100, 4.949393367535265, 8.4
2312, 127564.150, 4.947834496373496, 8.5
2312, 127564.200, 4.947421951013231, 8.6
2312, 127564.250, 4.948022335784504, 8.7
2312, 127564.300, 4.949812211311865, 8.8
2312, 127564.350, 4.951147419376612, 8.9
2312, 127564.400, 4.951723689307257, 9.0
2312, 127564.450, 4.954178337389623, 9.1
2312, 127564.500, 4.957138075104201, 9.2
2312, 127564.550, 4.961434156040709, 9.3
2312, 127564.600, 4.963939995160134, 9.4
2312, 127564.650, 4.967224634527181, 9.5
2312, 127564.700, 4.968328689951146, 9.7
2312, 127564.750, 4.969476426669633, 9.8
2312, 127564.800, 4.970998468784384, 9.9
