% GPS_time week, GPS_time sec, az[rad], age[s]
2314, 304424.350, 5.10287884991625, 4.1
2314, 304424.400, 5.101961339571773, 4.2
2314, 304424.450, 5.100439294109666, 4.3
2314, 304424.500, 5.098407634638652, 4.3
2314, 304424.550, 5.096753039798981, 4.4
2314, 304424.600, 5.096511946662941, 4.5
2314, 304424.650, 5.09558860037307, 4.5
2314, 304424.700, 5.095519518300554, 4.6
2314, 304424.750, 5.094837374405868, 4.6
2314, 304424.800, 5.095361724131079, 4.7
2314, 304424.850, 5.096025265094288, 4.7
2314, 304424.900, 5.097228343396429, 4.7
2314, 304424.950, 5.09792070387549, 4.7
2314, 304425.000, 5.0981901838302806, 4.7
2314, 304425.050, 5.098882163569646, 4.7
2314, 304425.100, 5.098982027139423, 4.8
2314, 304425.150, 5.097919305215184, 4.8
2314, 304425.200, 5.097311951975647, 4.8
2314, 304425.250, 5.097783465244381, 4.8
2314, 304425.300, 5.098116969483755, 4.8
2314, 304425.350, 5.097682675345049, 4.9
2314, 304425.400, 5.097473697487291, 4.9
2314, 304425.450, 5.097790874059597, 4.9
2314, 304425.500, 5.09826892965655, 4.9
2314, 304425.550, 5.099351721621514, 4.9
2314, 304425.600, 5.099113074942407, 4.9
2314, 304425.650, 5.098102733626722, 5.0
2314, 304425.700, 5.0982770983051235, 5.0
2314, 304425.750, 5.09798272619474, 5.0
2314, 304425.800, 5.098211665705881, 5.0
2314, 304425.850, 5.097876527519792, 5.0
2314, 304425.900, 5.097367412094797, 5.0
2314, 304425.950, 5.096894078937405, 5.0
2314, 304426.000, 5.097049708782876, 5.1
2314, 304426.050, 5.0970476069160595, 5.1
2314, 304426.100, 5.096537979422833, 3.0
2314, 304426.150, 5.096345482335918, 3.1
2314, 304426.200, 5.096173119661886, 3.1
2314, 304426.250, 5.096415794686708, 3.2
2314, 304426.300, 5.097043409556495, 3.2
2314, 304426.350, 5.098018959863134, 3.2
2314, 304426.400, 5.097515913260091, 3.3
2314, 304426.450, 5.096348972692798, 3.3
2314, 304426.500, 5.096278613104695, 3.4
2314, 304426.550, 5.096663986606613, 3.4
2314, 304426.600, 5.097240500729506, 3.4
2314, 304426.650, 5.0981275332723595, 3.5
2314, 304426.700, 5.098630399036965, 3.5
2314, 304426.750, 5.099515700511059, 3.6
2314, 304426.800, 5.1010156265080715, 3.6
2314, 304426.850, 5.101185106471898, 3.6
2314, 304426.900, 5.101176741674729, 3.7
2314, 304426.950, 5.101550291023259, 3.7
2314, 304427.000, 5.101545931224282, 3.8
2314, 304427.050, 5.101707922683418, 3.8
2314, 304427.100, 5.101992340849757, 3.8
2314, 304427.150, 5.102277153597819, 3.9
2314, 304427.200, 5.102470773871879, 3.9
2314, 304427.250, 5.102771536580918, 4.0
2314, 304427.300, 5.102863310081828, 4.0
2314, 304427.350, 5.103685302375316, 4.0
2314, 304427.400, 5.104711183196831, 4.1
2314, 304427.450, 5.105419525819907, 4.1
2314, 304427.500, 5.105290697423176, 4.2
2314, 304427.550, 5.105371001779148, 4.2
2314, 304427.600, 5.104627576894039, 4.2
2314, 304427.650, 5.103832639064611, 4.3
2314, 304427.700, 5.103766577554789, 4.3
2314, 304427.750, 5.103174636517005, 4.4
2314, 304427.800, 5.102475610655751, 4.4
2314, 304427.850, 5.102424519761363, 4.4
2314, 304427.900, 5.102092903202532, 4.5
2314, 304427.950, 5.101828044606856, 4.5
2314, 304428.000, 5.101874651175853, 4.6
2314, 304428.050, 5.101727913433158, 4.6
2314, 304428.100, 5.102324616974792, 4.6
2314, 304428.150, 5.10276733882335, 4.7
2314, 304428.200, 5.103371990654441, 4.7
2314, 304428.250, 5.104103938614377, 4.8
2314, 304428.300, 5.104541507900351, 4.8
2314, 304428.350, 5.105756552095381, 4.8
2314, 304428.400, 5.106640911938454, 4.9
2314, 304428.450, 5.106640911938454, 4.9
2314, 304428.500, 5.106489686161487, 5.0
2314, 304428.550, 5.106568382529611, 5.0
2314, 304428.600, 5.106589798379231, 5.0
2314, 304428.650, 5.107417554567878, 5.1
2314, 304428.700, 5.107208882032405, 5.1
2314, 304428.750, 5.106734162818548, 5.2
2314, 304428.800, 5.106698241730577, 5.2
2314, 304428.850, 5.106439252920846, 5.2
2314, 304428.900, 5.10674113434478, 5.3
2314, 304428.950, 5.106410160968251, 5.3
2314, 304429.000, 5.106273299325445, 5.4
2314, 304429.050, 5.106690701364293, 5.4
2314, 304429.100, 5.106813032538914, 5.4
2314, 304429.150, 5.10679108194269, 5.5
2314, 304429.200, 5.105449112047795, 5.5
2314, 304429.250, 5.104791885543689, 5.5
2314, 304429.300, 5.104654397354791, 5.6
2314, 304429.350, 5.104588590751908, 5.6
2314, 304429.400, 5.104283274477291, 5.7
2314, 304429.450, 5.103858836637899, 5.7
2314, 304429.500, 5.103551962106861, 5.7
2314, 304429.550, 5.102700160066034, 5.8
2314, 304429.600, 5.103133729300534, 5.8
2314, 304429.650, 5.103857350312097, 5.9
2314, 304429.700, 5.104427687860316, 5.9
2314, 304429.750, 5.1053225839516285, 5.9
2314, 304429.800, 5.105292997302108, 6.0
2314, 304429.850, 5.10497668330832, 6.0
2314, 304429.900, 5.1046605428120575, 6.1
2314, 304429.950, 5.1056683854385865, 6.1
2314, 304430.000, 5.105790692161168, 6.1
2314, 304430.050, 5.106381044723754, 6.1
2314, 304430.100, 5.107043307089105, 6.1
2314, 304430.150, 5.107100873908288, 6.2
2314, 304430.200, 5.107353061836559, 6.3
2314, 304430.250, 5.107389113609628, 6.3
2314, 304430.300, 5.106856025688312, 6.3
2314, 304430.350, 5.106769591076311, 6.3
2314, 304430.400, 5.107886060289321, 6.3
2314, 304430.450, 5.108966893191427, 6.4
2314, 304430.500, 5.108555199110454, 6.4
2314, 304430.550, 5.108150617604917, 6.4
2314, 304430.600, 5.1082432798857225, 6.4
2314, 304430.650, 5.107768918215193, 6.4
2314, 304430.700, 5.1081134580363035, 6.4
2314, 304430.750, 5.108752188807635, 6.5
2314, 304430.800, 5.107811607940997, 6.5
2314, 304430.850, 5.107969592492013, 6.5
2314, 304430.900, 5.107287843224388, 6.5
2314, 304430.950, 5.107388605671536, 6.5
2314, 304431.000, 5.1071513291086195, 6.5
2314, 304431.050, 5.106992886757049, 6.5
2314, 304431.100, 5.107396430114175, 6.5
2314, 304431.150, 5.106985310351613, 6.6
2314, 304431.200, 5.106422868667772, 6.6
2314, 304431.250, 5.10573836869774, 6.6
2314, 304431.300, 5.105254806818668, 6.6
2314, 304431.350, 5.105150885021247, 6.6
2314, 304431.400, 5.105375100023097, 6.6
2314, 304431.450, 5.105195460214473, 6.6
2314, 304431.500, 5.104705214811841, 6.6
2314, 304431.550, 5.10450513368305, 6.6
2314, 304431.600, 5.1040305609489955, 6.6
2314, 304431.650, 5.104361906725139, 6.6
2314, 304431.700, 5.105278194706646, 6.7
2314, 304431.750, 5.10614306982059, 6.7
2314, 304431.800, 5.106265450823123, 6.7
2314, 304431.850, 5.105919575365096, 6.7
2314, 304431.900, 5.105147172293013, 6.7
2314, 304431.950, 5.105001092746328, 6.7
2314, 304432.000, 5.10513850629142, 6.7
2314, 304432.050, 5.104469317639641, 6.7
2314, 304432.100, 5.103561758840195, 6.7
2314, 304432.150, 5.103322344905359, 6.8
2314, 304432.200, 5.102108396017494, 6.8
2314, 304432.250, 5.101650116151758, 6.8
2314, 304432.300, 5.101512232168075, 6.8
2314, 304432.350, 5.100628778187972, 6.8
2314, 304432.400, 5.100052770712595, 6.8
2314, 304432.450, 5.100123685585856, 6.8
2314, 304432.500, 5.099795765511358, 6.8
2314, 304432.550, 5.100774838096714, 6.9
2314, 304432.600, 5.100668215002077, 6.9
2314, 304432.650, 5.100616875263995, 6.9
